tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
1194636,1,5052,Aspergillus baeticus,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,87.0,10^-46.8383,,,,,,,,,,,,,,,,,,0
1191711,1,5052,Aspergillus brunneoviolaceus,"",eukaryota,false,,,,0.12000076480487436,18,,,99.7012,94.0,10^-51.3097,,,,,,0.06000038240243718,9,,,100.0,32.6667,10^-11.8802,,,,,,0
1191702,1,5052,Aspergillus fijiensis,"",eukaryota,false,,,,0.226668111298096,34,,,99.5248,90.7647,10^-48.7637,,,,,,0.06000038240243718,9,,,99.3111,31.6667,10^-11.3108,,,,,,0
1126818,1,5052,Aspergillus assiutensis,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
1070780,1,5052,Aspergillus affinis,"",eukaryota,false,,,,0.013333418311652707,2,,,93.285,72.0,10^-31.1478,,,,,,0.006666709155826353,1,,,83.9,31.0,10^-7.66959,,,,,,0
1069201,1,5052,Aspergillus luchuensis,"",eukaryota,false,,,,0.04000025493495812,6,,,98.6033,76.0,10^-37.54,,,,,,0.013333418311652707,2,,,100.0,33.0,10^-11.0625,,,,,,0
746128,1,5052,Aspergillus fumigatus,"",eukaryota,false,,,,0.05333367324661083,8,,,94.5559,85.25,10^-38.6165,,,,,,0.2600016570772278,39,,,92.041,29.3846,10^-10.3247,,,,,,1
573508,1,5052,Aspergillus cristatus,"",eukaryota,false,,,,0.026666836623305414,4,,,94.7235,91.5,10^-42.7004,,,,,,0.033333545779131765,5,,,85.7,31.6,10^-8.43722,,,,,,0
487661,1,5052,Aspergillus aculeatinus,"",eukaryota,false,,,,0.04666696409078447,7,,,99.5411,84.8571,10^-44.8073,,,,,,0.026666836623305414,4,,,100.0,31.25,10^-11.0529,,,,,,0
446911,1,5052,Aspergillus uvarum,"",eukaryota,false,,,,0.013333418311652707,2,,,93.137,102.0,10^-47.4554,,,,,,0.013333418311652707,2,,,100.0,32.0,10^-10.0542,,,,,,0
396024,1,5052,Aspergillus ruber,"",eukaryota,false,,,,0.04666696409078447,7,,,97.0767,80.2857,10^-38.5492,,,,,,0.006666709155826353,1,,,65.6,32.0,10^-3.80967,,,,,,0
340412,1,5052,Aspergillus novofumigatus,"",eukaryota,false,,,,0.006666709155826353,1,,,86.869,99.0,10^-37.1756,,,,,,0.1400008922723534,21,,,91.881,29.0952,10^-9.50323,,,,,,0
319629,1,5052,Aspergillus brasiliensis,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,95.125,30.25,10^-10.9073,,,,,,0
319626,1,5052,Aspergillus homomorphus,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,,0
306088,1,5052,Aspergillus steynii,"",eukaryota,false,,,,,,,,,,,,,,,,0.113334055649048,17,,,94.2412,28.3529,10^-9.67873,,,,,,0
301854,1,5052,Aspergillus ibericus,"",eukaryota,false,,,,0.013333418311652707,2,,,84.838,85.0,10^-27.6357,,,,,,,,,,,,,,,,,,0
186535,1,5052,Aspergillus rhizopodus,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,71.0,10^-35.9476,,,,,,,,,,,,,,,,,,0
182096,1,5052,Aspergillus chevalieri,"",eukaryota,false,,,,0.09333392818156894,14,,,94.8852,83.0714,10^-38.6873,,,,,,,,,,,,,,,,,,0
162425,1,5052,Aspergillus nidulans,"",eukaryota,false,,,,0.026666836623305414,4,,,98.515,80.25,10^-40.2022,,,,,,0.006666709155826353,1,,,84.8,33.0,10^-12.1649,,,,,,1
138278,1,5052,Aspergillus ochraceoroseus,"",eukaryota,false,,,,,,,,,,,,,,,,0.07333380071408989,11,,,89.0909,28.0,10^-7.61017,,,,,,0
109264,1,5052,Aspergillus bombycis,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666709155826353,1,,,83.3,24.0,10^-3.02641,,,,,,0
105351,1,5052,Aspergillus awamori,"",eukaryota,false,,,,,,,,,,,,,,,,0.04000025493495812,6,,,98.4833,33.0,10^-12.4112,,,,,,0
91492,1,5052,Aspergillus udagawae,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666709155826353,1,,,97.0,33.0,10^-13.059,,,,,,0
75553,1,5052,Aspergillus viridinutans,"",eukaryota,false,,,,0.006666709155826353,1,,,97.647,85.0,10^-42.7313,,,,,,,,,,,,,,,,,,0
51019,1,5052,Aspergillus heteromorphus,"",eukaryota,false,,,,0.026666836623305414,4,,,96.9135,80.0,10^-38.6407,,,,,,0.2133346929864433,32,,,98.5031,29.4375,10^-12.3933,,,,,,0
46472,1,5052,Aspergillus versicolor,"",eukaryota,false,,,,0.006666709155826353,1,,,91.489,47.0,10^-14.1688,,,,,,0.006666709155826353,1,,,100.0,33.0,10^-13.3665,,,,,,0
41984,1,5052,Aspergillus tamarii,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666709155826353,1,,,75.0,32.0,10^-3.06702,,,,,,0
