tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_name,uploader,overall_job_status,runtime_seconds,total_reads,passed_filters,passed_filters_percent,host_organism,total_ercc_reads,subsampled_fraction,quality_control,compression_ratio,reads_after_bowtie2_ercc_filtered,reads_after_fastp,reads_after_bowtie2_host_filtered,reads_after_hisat2_host_filtered,reads_after_czid_dedup,sample_type,nucleotide_type,collection_date,water_control,state,site,habitat,species,lineage,family
11033,1,11019,Semliki Forest virus,,viruses,False,2.7139381130921896,25.0,,,99.8421,291.28,10^-217.134,,,,,,,,,1,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Alphavirus semliki', 'genus': 'Alphavirus', 'family': 'Togaviridae', 'order': 'Martellivirales', 'class': 'Alsuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Togaviridae
11007,2,11007,Totivirus,,viruses,False,,,,,,,,284.20359920301405,2618.0,,,88.0859,41.9882,10^-17.3602,"[2970729, 2970625]",0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970729,1,11007,Palkane toti-like virus,,viruses,False,,,,,,,,0.1085575245236875,1.0,,,72.7,22.0,10^-3.14691,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Palkane toti-like virus', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970625,1,11007,Hanko totivirus 4,,viruses,False,,,,,,,,284.0950416784904,2617.0,,,88.095,42.0,10^-17.3686,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Hanko totivirus 4', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2980377,1,-200,Kvarnon virus,,viruses,False,,,,,,,,0.4342300980947503,4.0,,,76.25,24.25,10^-3.69984,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Kvarnon virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2979986,1,-200,Klebsiella phage phiKp_32,,viruses,True,0.1085575245236875,1.0,,,95.455,66.0,10^-28.4312,,,,,,,,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Klebsiella phage phiKp_32', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2800934,1,-200,Nuyav virus,,viruses,False,,,,,,,,0.1085575245236875,1.0,,,83.3,24.0,10^-4.3019,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Nuyav virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2800909,1,-200,Canya virus,,viruses,False,,,,,,,,0.1085575245236875,1.0,,,68.0,25.0,10^-3.07624,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Canya virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2789886,1,-200,Aedes aegypti To virus 2,,viruses,False,,,,,,,,0.3256725735710627,3.0,,,86.5,24.6667,10^-3.53578,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Aedes aegypti To virus 2', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2789885,1,-200,Aedes aegypti To virus 1,,viruses,False,,,,,,,,0.2171150490473751,2.0,,,79.2,24.0,10^-3.57797,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Aedes aegypti To virus 1', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
1923706,1,-200,Wuhan house centipede virus 2,,viruses,False,0.1085575245236875,1.0,,,89.744,39.0,10^-8.76035,,,,,,,,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Wuhan house centipede virus 2', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
1795439,1,-200,Kaiowa virus,,viruses,False,,,,,,,,0.2171150490473751,2.0,,,87.85,24.5,10^-5.73638,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Kaiowa virus', 'acellular root': 'Viruses'})",Unclassified
1795437,1,-200,Guato virus,,viruses,False,,,,,,,,0.1085575245236875,1.0,,,80.0,25.0,10^-4.16494,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Guato virus', 'acellular root': 'Viruses'})",Unclassified
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,False,,,,,,,,0.4342300980947503,4.0,,,85.75,24.25,10^-4.41368,"[2689339, 2026601]",0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
2689339,1,-200011006,Pisingos virus,,viruses,False,,,,,,,,0.3256725735710627,3.0,,,86.5667,24.3333,10^-4.17755,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Pisingos virus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2026601,1,-200011006,Australian Anopheles totivirus,,viruses,False,,,,,,,,0.1085575245236875,1.0,,,83.3,24.0,10^-5.12205,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Insevirus jyu', 'genus': 'Insevirus', 'family': 'Inseviridae', 'suborder': 'Betatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Inseviridae
-200011012,2,-200011012,non-genus-specific reads in family Partitiviridae,,viruses,False,0.1085575245236875,1.0,,,100.0,43.0,10^-16.9522,0.1085575245236875,1.0,,,100.0,20.0,10^-3.09854,[2970631],0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
2970631,1,-200011012,Hattula partiti-like virus,,viruses,False,0.1085575245236875,1.0,,,100.0,43.0,10^-16.9522,0.1085575245236875,1.0,,,100.0,20.0,10^-3.09854,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Hattula partiti-like virus', 'family': 'Partitiviridae', 'order': 'Durnavirales', 'class': 'Duplopiviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Partitiviridae
-200011270,2,-200011270,non-genus-specific reads in family Rhabdoviridae,,viruses,False,,,,,,,,0.6513451471421254,6.0,,,74.4167,24.0,10^-4.13304,"[2980584, 2805769, 2689334]",0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
2980584,1,-200011270,Inari rhabdovirus,,viruses,False,,,,,,,,0.1085575245236875,1.0,,,69.6,23.0,10^-4.45717,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Merhavirus inari', 'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2805769,1,-200011270,Evros rhabdovirus 1,,viruses,False,,,,,,,,0.2171150490473751,2.0,,,65.4,24.5,10^-3.5042,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Evros rhabdovirus 1', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2689334,1,-200011270,Atrato Rhabdo-like virus 2,,viruses,False,,,,,,,,0.3256725735710627,3.0,,,82.0333,24.0,10^-4.44422,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Atrato Rhabdo-like virus 2', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
-200186665,2,-200186665,non-genus-specific reads in family Metaviridae,,viruses,False,,,,,,,,0.3256725735710627,3.0,,,80.0,25.0,10^-4.71413,[2689361],0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
2689361,1,-200186665,Chibugado virus,,viruses,False,,,,,,,,0.3256725735710627,3.0,,,80.0,25.0,10^-4.71413,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Chibugado virus', 'family': 'Metaviridae', 'order': 'Ortervirales', 'class': 'Revtraviricetes', 'phylum': 'Artverviricota', 'kingdom': 'Pararnavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Metaviridae
-202169529,2,-202169529,non-genus-specific reads in family Ackermannviridae,,viruses,False,,,,,,,,0.1085575245236875,1.0,,,87.0,23.0,10^-5.32606,[1542133],0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
1542133,1,-202169529,Dickeya phage phiDP23.1,,viruses,True,,,,,,,,0.1085575245236875,1.0,,,87.0,23.0,10^-5.32606,,0,PM3051,Jorge Alberto Castro Rodríguez,COMPLETE,2595,9211760,415502,4.511,Mosquito,54.0,1.0,85.99,1.06,9211706,7921128,4027760,3928750,392868,Whole Body,RNA,01/01/2024,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Dickeya phage phiDP23.1', 'subfamily': 'Aglimvirinae', 'family': 'Ackermannviridae', 'order': 'Pantevenvirales', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Ackermannviridae
3044761,2,3044761,Megavirus,,viruses,False,0.0805392651468585,1.0,,,85.714,56.0,10^-14.7789,,,,,,,,[1128135],0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Megavirus', 'subfamily': 'Megamimivirinae', 'family': 'Mimiviridae', 'suborder': 'Orthomivirineae', 'order': 'Imitervirales', 'class': 'Megaviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Mimiviridae
1128135,1,3044761,Megavirus courdo7,,viruses,False,0.0805392651468585,1.0,,,85.714,56.0,10^-14.7789,,,,,,,,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Megavirus courdo7', 'genus': 'Megavirus', 'subfamily': 'Megamimivirinae', 'family': 'Mimiviridae', 'suborder': 'Orthomivirineae', 'order': 'Imitervirales', 'class': 'Megaviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Mimiviridae
2842863,2,2842863,Merhavirus,,viruses,False,,,,,,,,0.4832355908811511,6.0,,,78.6167,24.1667,10^-3.8889,[2980580],0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2980580,1,2842863,Enontekio merhavirus,,viruses,False,,,,,,,,0.4832355908811511,6.0,,,78.6167,24.1667,10^-3.8889,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Enontekio merhavirus', 'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2842620,2,2842620,Culicidavirus,,viruses,False,,,,,,,,1.0470104469091608,13.0,1.0,9.0,66.4295,64.3077,10^-21.8739,"[2844040, 2844039]",0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Culicidavirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2844040,1,2842620,Culicidavirus quitotaense,,viruses,False,,,,,,,,0.2416177954405755,3.0,,,79.9333,24.6667,10^-4.52714,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Culicidavirus quitotaense', 'genus': 'Culicidavirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2844039,1,2842620,Culicidavirus imjinense,,viruses,False,,,,,,,,0.8053926514685852,10.0,1.0,9.0,62.3784,76.2,10^-27.0779,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Culicidavirus imjinense', 'genus': 'Culicidavirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2733252,2,2733252,Ohlsrhavirus,,viruses,False,,,,,,,,3.382649136168058,42.0,2.0,40.0,59.4359,56.7381,10^-15.183,[2845530],0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Ohlsrhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2845530,1,2733252,Ohlsrhavirus lobeira,,viruses,False,,,,,,,,3.382649136168058,42.0,2.0,40.0,59.4359,56.7381,10^-15.183,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Ohlsrhavirus lobeira', 'genus': 'Ohlsrhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2060084,2,2060084,Pandoravirus,,viruses,False,0.0805392651468585,1.0,,,77.778,63.0,10^-11.2968,,,,,,,,[1349409],0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Pandoravirus', 'acellular root': 'Viruses'})",Unclassified
1349409,1,2060084,Pandoravirus dulcis,,viruses,False,0.0805392651468585,1.0,,,77.778,63.0,10^-11.2968,,,,,,,,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Pandoravirus dulcis', 'genus': 'Pandoravirus', 'acellular root': 'Viruses'})",Unclassified
1857843,2,1857843,Kayvirus,,viruses,True,0.0805392651468585,1.0,,,88.889,36.0,10^-6.73655,,,,,,,,[2490448],0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Kayvirus', 'subfamily': 'Twortvirinae', 'family': 'Herelleviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Herelleviridae
2490448,1,1857843,Staphylococcus phage Stab20,,viruses,True,0.0805392651468585,1.0,,,88.889,36.0,10^-6.73655,,,,,,,,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Staphylococcus phage Stab20', 'genus': 'Kayvirus', 'subfamily': 'Twortvirinae', 'family': 'Herelleviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Herelleviridae
1511808,2,1511808,Alphapartitivirus,,viruses,False,0.161078530293717,2.0,,,89.1955,73.5,10^-26.6693,0.161078530293717,2.0,,,96.0,24.5,10^-7.43429,[2970694],0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Alphapartitivirus', 'family': 'Partitiviridae', 'order': 'Durnavirales', 'class': 'Duplopiviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Partitiviridae
2970694,1,1511808,Enontekio alphapartitivirus 1,,viruses,False,0.161078530293717,2.0,,,89.1955,73.5,10^-26.6693,0.161078530293717,2.0,,,96.0,24.5,10^-7.43429,,0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'species': 'Enontekio alphapartitivirus 1', 'genus': 'Alphapartitivirus', 'family': 'Partitiviridae', 'order': 'Durnavirales', 'class': 'Duplopiviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Partitiviridae
558016,2,558016,Alphabaculovirus,,viruses,False,0.0805392651468585,1.0,,,89.189,37.0,10^-7.41084,,,,,,,,[3047695],0,PM3050,Jorge Alberto Castro Rodríguez,COMPLETE,6045,12416476,2005180,16.149,Mosquito,172.0,1.0,86.602,1.07,12416304,10752792,4281748,4195026,1871960,Whole Body,RNA,23/03/2026,No,Campeche,Palizada,rural,aedes_serratus,"OrderedDict({'genus': 'Alphabaculovirus', 'family': 'Baculoviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Baculoviridae
